model,branch_set,mode,omega,proportion_percent,run_type,replicate
null,reference,Negative selection,0.02,20.109,SRV+Double+Triple,5
null,reference,Negative selection,0.26,79.772,SRV+Double+Triple,5
null,test,Diversifying selection,1.869,0.119,SRV+Double+Triple,5
null,test,Negative selection,0.02,20.109,SRV+Double+Triple,5
null,test,Negative selection,0.26,79.772,SRV+Double+Triple,5
alternative,reference,Diversifying selection,13.264,0.0,SRV+Double+Triple,6
alternative,reference,Negative selection,0.001,0.0,SRV+Double+Triple,6
alternative,reference,Negative selection,0.212,100.0,SRV+Double+Triple,6
alternative,test,Diversifying selection,13.525,0.0,SRV+Double+Triple,6
alternative,test,Diversifying selection,13.264,0.0,SRV+Double+Triple,6
alternative,test,Negative selection,0.001,0.0,SRV+Double+Triple,6
alternative,test,Negative selection,0.21,100.0,SRV+Double+Triple,6
alternative,test,Negative selection,0.001,0.0,SRV+Double+Triple,6
alternative,test,Negative selection,0.212,100.0,SRV+Double+Triple,6
null,reference,Diversifying selection,2.132,0.591,SRV+Double+Triple,6
null,reference,Negative selection,0.202,99.409,SRV+Double+Triple,6
null,reference,Negative selection,1.0,0.0,SRV+Double+Triple,6
null,test,Diversifying selection,2.132,0.591,SRV+Double+Triple,6
null,test,Negative selection,0.202,99.409,SRV+Double+Triple,6
null,test,Negative selection,1.0,0.0,SRV+Double+Triple,6
alternative,reference,Diversifying selection,1.312,1.288,SRV+Double+Triple,7
alternative,reference,Negative selection,0.032,4.281,SRV+Double+Triple,7
alternative,reference,Negative selection,0.207,94.431,SRV+Double+Triple,7
alternative,test,Diversifying selection,1.312,1.288,SRV+Double+Triple,7
alternative,test,Diversifying selection,1.312,1.288,SRV+Double+Triple,7
alternative,test,Negative selection,0.032,4.281,SRV+Double+Triple,7
alternative,test,Negative selection,0.207,94.431,SRV+Double+Triple,7
alternative,test,Negative selection,0.032,4.281,SRV+Double+Triple,7
alternative,test,Negative selection,0.207,94.431,SRV+Double+Triple,7
null,reference,Diversifying selection,1.39,1.211,SRV+Double+Triple,7
null,reference,Negative selection,0.043,4.193,SRV+Double+Triple,7
null,reference,Negative selection,0.206,94.596,SRV+Double+Triple,7
null,test,Diversifying selection,1.39,1.211,SRV+Double+Triple,7
null,test,Negative selection,0.043,4.193,SRV+Double+Triple,7
null,test,Negative selection,0.206,94.596,SRV+Double+Triple,7
alternative,reference,Diversifying selection,1.274,1.477,SRV+Double+Triple,8
alternative,reference,Negative selection,0.12,10.827,SRV+Double+Triple,8
alternative,reference,Negative selection,0.208,87.695,SRV+Double+Triple,8
